Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
26.724,-19.631,0.163,0.302,0.041,-0.792,-0.013,-0.162,-0.003
26.734,-19.628,0.163,0.287,0.012,-0.793,-0.015,-0.162,-0.003
26.744,-19.625,0.163,0.272,0.011,-0.794,-0.015,-0.162,-0.003
26.754,-19.623,0.163,0.204,-0.017,-0.798,-0.017,-0.162,-0.003
26.764,-19.622,0.163,0.139,-0.044,-0.802,-0.018,-0.162,-0.003
26.774,-19.621,0.162,0.104,-0.069,-0.804,-0.020,-0.162,-0.003
26.784,-19.620,0.161,0.044,-0.066,-0.807,-0.020,-0.162,-0.003
26.794,-19.620,0.160,0.015,-0.117,-0.809,-0.023,-0.162,-0.003
26.804,-19.620,0.159,0.014,-0.139,-0.809,-0.024,-0.162,-0.003
26.814,-19.620,0.158,-0.014,-0.132,-0.811,-0.024,-0.162,-0.003
26.824,-19.621,0.156,-0.069,-0.153,-0.814,-0.025,-0.162,-0.003
26.834,-19.622,0.155,-0.120,-0.145,-0.817,-0.025,-0.162,-0.003
26.844,-19.623,0.153,-0.114,-0.138,-0.816,-0.024,-0.162,-0.003
26.854,-19.625,0.152,-0.163,-0.131,-0.819,-0.024,-0.162,-0.003
26.864,-19.627,0.150,-0.183,-0.152,-0.820,-0.025,-0.162,-0.003
26.874,-19.628,0.149,-0.173,-0.144,-0.820,-0.025,-0.162,-0.003
26.884,-19.630,0.148,-0.165,-0.137,-0.819,-0.025,-0.162,-0.003
26.894,-19.632,0.146,-0.184,-0.130,-0.820,-0.024,-0.162,-0.003
26.904,-19.634,0.144,-0.202,-0.179,-0.822,-0.027,-0.162,-0.003
26.914,-19.636,0.142,-0.192,-0.197,-0.821,-0.028,-0.162,-0.003
26.924,-19.638,0.140,-0.210,-0.215,-0.822,-0.029,-0.162,-0.003
26.934,-19.640,0.138,-0.200,-0.231,-0.822,-0.030,-0.162,-0.003
26.944,-19.642,0.136,-0.190,-0.247,-0.822,-0.031,-0.162,-0.003
26.954,-19.644,0.133,-0.180,-0.235,-0.821,-0.030,-0.162,-0.003
26.964,-19.646,0.130,-0.199,-0.278,-0.822,-0.032,-0.162,-0.003
26.974,-19.648,0.128,-0.216,-0.264,-0.823,-0.032,-0.162,-0.003
26.984,-19.650,0.125,-0.205,-0.279,-0.823,-0.032,-0.162,-0.003
26.994,-19.652,0.122,-0.222,-0.265,-0.823,-0.032,-0.162,-0.003
27.004,-19.655,0.120,-0.239,-0.251,-0.824,-0.031,-0.162,-0.003
27.014,-19.657,0.118,-0.227,-0.211,-0.823,-0.029,-0.162,-0.003
27.024,-19.659,0.116,-0.216,-0.201,-0.823,-0.029,-0.162,-0.003
27.034,-19.661,0.114,-0.232,-0.191,-0.824,-0.028,-0.162,-0.003
27.044,-19.664,0.112,-0.248,-0.181,-0.824,-0.028,-0.162,-0.003
27.054,-19.666,0.111,-0.236,-0.145,-0.824,-0.026,-0.162,-0.003
27.064,-19.668,0.109,-0.224,-0.165,-0.823,-0.027,-0.162,-0.003
27.074,-19.670,0.108,-0.213,-0.129,-0.822,-0.025,-0.162,-0.003
27.084,-19.672,0.106,-0.202,-0.123,-0.822,-0.024,-0.162,-0.003
27.094,-19.674,0.105,-0.164,-0.117,-0.819,-0.024,-0.162,-0.003
27.104,-19.676,0.104,-0.156,-0.111,-0.819,-0.024,-0.162,-0.003
27.114,-19.677,0.103,-0.121,-0.105,-0.817,-0.023,-0.162,-0.003
27.124,-19.678,0.102,-0.087,-0.073,-0.815,-0.021,-0.162,-0.003
27.134,-19.678,0.102,-0.056,-0.069,-0.813,-0.021,-0.162,-0.003
27.144,-19.678,0.101,0.002,-0.065,-0.810,-0.021,-0.162,-0.003
27.154,-19.678,0.101,0.002,0.020,-0.809,-0.016,-0.162,-0.004
27.164,-19.678,0.101,0.029,0.019,-0.808,-0.016,-0.162,-0.003
27.174,-19.677,0.102,0.083,0.073,-0.804,-0.013,-0.162,-0.004
27.184,-19.675,0.104,0.189,0.179,-0.798,-0.007,-0.162,-0.004
27.194,-19.673,0.106,0.234,0.225,-0.795,-0.005,-0.162,-0.004
27.204,-19.670,0.109,0.277,0.242,-0.792,-0.004,-0.162,-0.004
27.214,-19.667,0.111,0.318,0.284,-0.790,-0.001,-0.162,-0.004
27.224,-19.664,0.115,0.302,0.325,-0.790,0.001,-0.162,-0.004
27.234,-19.660,0.118,0.370,0.309,-0.787,0.000,-0.162,-0.004
27.244,-19.656,0.121,0.434,0.376,-0.782,0.004,-0.162,-0.004
27.254,-19.650,0.125,0.577,0.384,-0.774,0.005,-0.162,-0.004
27.264,-19.644,0.129,0.630,0.365,-0.771,0.004,-0.162,-0.004
27.274,-19.638,0.133,0.599,0.374,-0.773,0.005,-0.162,-0.004
27.284,-19.631,0.137,0.734,0.383,-0.765,0.006,-0.162,-0.004
27.294,-19.624,0.140,0.697,0.364,-0.767,0.004,-0.162,-0.004
27.304,-19.616,0.144,0.717,0.346,-0.766,0.004,-0.162,-0.004
27.314,-19.609,0.147,0.709,0.301,-0.767,0.001,-0.162,-0.003
27.324,-19.602,0.150,0.728,0.314,-0.765,0.002,-0.162,-0.004
27.334,-19.595,0.153,0.692,0.298,-0.768,0.001,-0.162,-0.004
27.344,-19.589,0.156,0.657,0.283,-0.769,-0.000,-0.162,-0.003
27.354,-19.582,0.159,0.624,0.296,-0.771,0.001,-0.162,-0.004
27.364,-19.576,0.161,0.593,0.281,-0.773,-0.000,-0.162,-0.004
27.374,-19.571,0.164,0.563,0.267,-0.775,-0.001,-0.162,-0.004
27.384,-19.566,0.167,0.508,0.281,-0.778,-0.001,-0.162,-0.004
27.394,-19.561,0.170,0.427,0.267,-0.782,-0.002,-0.162,-0.004
27.404,-19.557,0.172,0.406,0.254,-0.783,-0.002,-0.162,-0.004
27.414,-19.554,0.175,0.303,0.269,-0.789,-0.002,-0.162,-0.004
27.424,-19.552,0.177,0.261,0.255,-0.792,-0.003,-0.162,-0.004
27.434,-19.549,0.180,0.248,0.243,-0.792,-0.003,-0.162,-0.004
27.444,-19.547,0.182,0.180,0.230,-0.796,-0.004,-0.161,-0.004
27.454,-19.546,0.184,0.144,0.219,-0.799,-0.005,-0.161,-0.004
27.464,-19.545,0.186,0.109,0.208,-0.801,-0.006,-0.161,-0.004
27.474,-19.544,0.189,0.104,0.225,-0.801,-0.005,-0.161,-0.004
27.484,-19.543,0.191,0.071,0.214,-0.803,-0.005,-0.161,-0.004
27.494,-19.543,0.193,0.040,0.203,-0.805,-0.006,-0.161,-0.004
27.504,-19.542,0.195,0.038,0.193,-0.805,-0.006,-0.161,-0.004
27.514,-19.542,0.196,0.036,0.156,-0.805,-0.008,-0.161,-0.004
27.524,-19.542,0.198,-0.021,0.148,-0.808,-0.009,-0.161,-0.004
27.534,-19.543,0.199,-0.047,0.113,-0.810,-0.011,-0.161,-0.004
27.544,-19.543,0.200,-0.072,0.135,-0.812,-0.010,-0.161,-0.004
27.554,-19.544,0.201,-0.068,0.128,-0.811,-0.010,-0.161,-0.004
27.564,-19.545,0.202,-0.093,0.094,-0.813,-0.012,-0.161,-0.004
27.574,-19.546,0.203,-0.088,0.090,-0.813,-0.012,-0.161,-0.004
27.584,-19.547,0.204,-0.138,0.085,-0.816,-0.012,-0.161,-0.004
27.594,-19.549,0.205,-0.186,0.053,-0.819,-0.014,-0.161,-0.003
27.604,-19.552,0.204,-0.287,-0.032,-0.825,-0.019,-0.161,-0.003
27.614,-19.555,0.204,-0.328,-0.058,-0.828,-0.020,-0.161,-0.003
27.624,-19.559,0.203,-0.366,-0.055,-0.830,-0.020,-0.161,-0.003
27.634,-19.563,0.202,-0.430,-0.107,-0.834,-0.023,-0.161,-0.003
27.644,-19.567,0.201,-0.409,-0.101,-0.833,-0.023,-0.161,-0.003
27.654,-19.572,0.200,-0.443,-0.096,-0.835,-0.023,-0.161,-0.003
27.664,-19.577,0.199,-0.503,-0.119,-0.838,-0.024,-0.161,-0.003
27.674,-19.582,0.198,-0.506,-0.113,-0.838,-0.024,-0.161,-0.003
27.684,-19.587,0.197,-0.508,-0.107,-0.839,-0.024,-0.161,-0.003
27.694,-19.592,0.196,-0.483,-0.102,-0.837,-0.023,-0.162,-0.003
27.704,-19.597,0.195,-0.486,-0.070,-0.837,-0.021,-0.161,-0.003
27.714,-19.601,0.194,-0.462,-0.066,-0.836,-0.021,-0.162,-0.003
27.724,-19.605,0.194,-0.411,-0.063,-0.833,-0.021,-0.162,-0.003
27.734,-19.609,0.193,-0.390,-0.060,-0.832,-0.020,-0.162,-0.003
27.744,-19.613,0.193,-0.371,-0.057,-0.831,-0.020,-0.162,-0.003
27.754,-19.616,0.192,-0.352,-0.054,-0.830,-0.020,-0.162,-0.003
27.764,-19.620,0.192,-0.335,-0.051,-0.829,-0.020,-0.162,-0.003
27.774,-19.623,0.192,-0.318,0.006,-0.828,-0.016,-0.162,-0.003
27.784,-19.626,0.192,-0.302,0.006,-0.827,-0.016,-0.162,-0.003
27.794,-19.629,0.192,-0.314,0.006,-0.828,-0.016,-0.162,-0.003
27.804,-19.632,0.192,-0.326,0.060,-0.828,-0.013,-0.162,-0.003
27.814,-19.636,0.193,-0.310,0.085,-0.827,-0.012,-0.162,-0.003
27.824,-19.638,0.194,-0.267,0.081,-0.825,-0.012,-0.162,-0.003
27.834,-19.641,0.195,-0.254,0.132,-0.824,-0.009,-0.162,-0.003
27.844,-19.643,0.197,-0.213,0.152,-0.822,-0.008,-0.162,-0.003
27.854,-19.645,0.199,-0.203,0.172,-0.821,-0.007,-0.162,-0.003
27.864,-19.647,0.200,-0.165,0.164,-0.819,-0.007,-0.162,-0.003
27.874,-19.647,0.202,-0.075,0.183,-0.814,-0.006,-0.162,-0.003
27.884,-19.648,0.204,-0.043,0.201,-0.812,-0.005,-0.162,-0.003
27.894,-19.648,0.206,0.014,0.219,-0.809,-0.003,-0.162,-0.003
27.904,-19.647,0.208,0.041,0.208,-0.807,-0.004,-0.162,-0.003
27.914,-19.647,0.210,0.039,0.197,-0.808,-0.004,-0.162,-0.003
27.924,-19.646,0.212,0.037,0.215,-0.808,-0.003,-0.162,-0.003
27.934,-19.646,0.215,0.062,0.204,-0.806,-0.004,-0.162,-0.003
27.944,-19.644,0.216,0.142,0.194,-0.802,-0.004,-0.162,-0.003
27.954,-19.643,0.218,0.162,0.184,-0.801,-0.004,-0.162,-0.003
27.964,-19.641,0.220,0.209,0.175,-0.798,-0.005,-0.162,-0.003
27.974,-19.639,0.221,0.198,0.139,-0.799,-0.007,-0.162,-0.003
27.984,-19.637,0.222,0.216,0.104,-0.798,-0.008,-0.162,-0.003
27.994,-19.634,0.223,0.205,0.072,-0.799,-0.010,-0.162,-0.003
28.004,-19.633,0.224,0.195,0.068,-0.799,-0.010,-0.162,-0.003
28.014,-19.630,0.224,0.213,0.037,-0.799,-0.012,-0.162,-0.003
28.024,-19.628,0.224,0.202,0.008,-0.799,-0.014,-0.162,-0.003
28.034,-19.626,0.224,0.192,0.008,-0.800,-0.014,-0.162,-0.003
28.044,-19.625,0.225,0.182,0.035,-0.800,-0.012,-0.162,-0.003
28.054,-19.623,0.225,0.201,0.060,-0.799,-0.011,-0.162,-0.003
28.064,-19.621,0.226,0.191,0.112,-0.799,-0.008,-0.162,-0.003
28.074,-19.619,0.228,0.181,0.107,-0.800,-0.008,-0.162,-0.003
28.084,-19.616,0.229,0.282,0.156,-0.794,-0.006,-0.162,-0.003
28.094,-19.612,0.232,0.405,0.258,-0.786,0.000,-0.162,-0.003
28.104,-19.606,0.234,0.577,0.245,-0.776,0.000,-0.162,-0.003
28.114,-19.599,0.236,0.740,0.233,-0.767,0.000,-0.163,-0.003
28.124,-19.590,0.241,0.868,0.441,-0.758,0.011,-0.162,-0.003
28.134,-19.582,0.245,0.825,0.447,-0.761,0.012,-0.162,-0.003
28.144,-19.572,0.250,1.003,0.424,-0.751,0.011,-0.163,-0.003
28.154,-19.559,0.254,1.283,0.403,-0.735,0.011,-0.163,-0.003
28.164,-19.546,0.257,1.301,0.355,-0.734,0.008,-0.163,-0.003
28.174,-19.533,0.260,1.263,0.310,-0.736,0.006,-0.163,-0.003
28.184,-19.521,0.263,1.228,0.267,-0.738,0.003,-0.163,-0.003
28.194,-19.509,0.265,1.194,0.226,-0.740,0.001,-0.163,-0.003
28.204,-19.498,0.267,1.134,0.215,-0.743,-0.000,-0.163,-0.003
28.214,-19.487,0.269,1.077,0.204,-0.746,-0.001,-0.163,-0.003
28.224,-19.477,0.272,0.996,0.249,-0.750,0.001,-0.162,-0.003
28.234,-19.468,0.274,0.946,0.237,-0.753,0.000,-0.162,-0.003
28.244,-19.458,0.277,0.981,0.280,-0.751,0.002,-0.162,-0.003
28.254,-19.448,0.280,0.960,0.266,-0.752,0.002,-0.162,-0.003
28.264,-19.439,0.283,0.912,0.280,-0.754,0.002,-0.162,-0.003
28.274,-19.431,0.285,0.866,0.266,-0.757,0.001,-0.162,-0.003
28.284,-19.422,0.288,0.878,0.253,-0.756,0.001,-0.162,-0.003
28.294,-19.412,0.290,0.944,0.240,-0.752,0.000,-0.162,-0.003
28.304,-19.403,0.292,0.897,0.228,-0.755,-0.001,-0.162,-0.003
28.314,-19.393,0.295,0.989,0.217,-0.749,-0.001,-0.162,-0.003
28.324,-19.383,0.297,0.995,0.206,-0.749,-0.002,-0.162,-0.003
28.334,-19.373,0.299,1.000,0.195,-0.748,-0.002,-0.162,-0.003
28.344,-19.364,0.300,0.950,0.158,-0.751,-0.005,-0.162,-0.003
28.354,-19.354,0.302,0.957,0.150,-0.751,-0.005,-0.162,-0.003
28.364,-19.345,0.303,0.992,0.143,-0.749,-0.006,-0.162,-0.003
28.374,-19.335,0.304,0.970,0.108,-0.750,-0.008,-0.162,-0.003
28.384,-19.325,0.305,0.949,0.075,-0.751,-0.009,-0.162,-0.003
28.394,-19.316,0.306,0.929,0.072,-0.752,-0.010,-0.162,-0.003
28.404,-19.307,0.306,0.882,0.068,-0.754,-0.010,-0.162,-0.003
28.414,-19.299,0.307,0.838,0.037,-0.757,-0.012,-0.162,-0.003
28.424,-19.291,0.307,0.824,0.035,-0.758,-0.012,-0.162,-0.003
28.434,-19.283,0.307,0.810,0.033,-0.758,-0.013,-0.162,-0.003
28.444,-19.275,0.308,0.769,0.032,-0.760,-0.013,-0.162,-0.003
28.454,-19.267,0.308,0.731,0.030,-0.762,-0.013,-0.161,-0.003
28.464,-19.261,0.308,0.667,0.029,-0.766,-0.014,-0.161,-0.003
28.474,-19.255,0.309,0.579,0.027,-0.771,-0.014,-0.161,-0.003
28.484,-19.250,0.309,0.550,0.026,-0.772,-0.014,-0.161,-0.003
28.494,-19.245,0.309,0.495,0.025,-0.775,-0.015,-0.161,-0.003
28.504,-19.240,0.309,0.415,-0.032,-0.780,-0.018,-0.161,-0.003
28.514,-19.238,0.308,0.257,-0.057,-0.789,-0.020,-0.161,-0.003
28.524,-19.236,0.307,0.162,-0.082,-0.794,-0.022,-0.161,-0.003
28.534,-19.236,0.306,0.071,-0.105,-0.800,-0.023,-0.161,-0.003
28.544,-19.235,0.305,0.013,-0.100,-0.803,-0.023,-0.161,-0.003
28.554,-19.235,0.304,0.012,-0.095,-0.803,-0.023,-0.161,-0.003
28.564,-19.236,0.303,-0.043,-0.090,-0.806,-0.023,-0.161,-0.004
28.574,-19.236,0.303,-0.041,-0.031,-0.806,-0.020,-0.161,-0.004
28.584,-19.237,0.303,-0.094,-0.002,-0.808,-0.019,-0.161,-0.004
28.594,-19.238,0.303,-0.089,-0.002,-0.808,-0.019,-0.161,-0.004
28.604,-19.239,0.304,-0.085,0.081,-0.807,-0.014,-0.160,-0.004
28.614,-19.240,0.305,-0.081,0.132,-0.807,-0.011,-0.160,-0.004
28.624,-19.240,0.306,-0.077,0.125,-0.807,-0.012,-0.160,-0.004
28.634,-19.241,0.308,-0.045,0.119,-0.805,-0.012,-0.160,-0.004
28.644,-19.241,0.309,-0.016,0.140,-0.803,-0.011,-0.160,-0.004
28.654,-19.241,0.310,-0.015,0.106,-0.803,-0.012,-0.161,-0.004
28.664,-19.241,0.311,-0.014,0.101,-0.803,-0.013,-0.161,-0.004
28.674,-19.242,0.311,-0.041,0.013,-0.806,-0.017,-0.161,-0.004
28.684,-19.242,0.311,-0.066,-0.015,-0.807,-0.019,-0.161,-0.004
28.694,-19.243,0.311,-0.063,-0.042,-0.807,-0.020,-0.161,-0.004
28.704,-19.244,0.310,-0.115,-0.040,-0.810,-0.020,-0.161,-0.004
28.714,-19.246,0.310,-0.191,-0.065,-0.815,-0.022,-0.161,-0.004
28.724,-19.248,0.309,-0.209,-0.062,-0.816,-0.022,-0.161,-0.004
28.734,-19.250,0.309,-0.226,-0.031,-0.816,-0.020,-0.161,-0.004
28.744,-19.253,0.309,-0.215,0.080,-0.815,-0.014,-0.160,-0.004
28.754,-19.255,0.310,-0.232,0.076,-0.816,-0.014,-0.160,-0.004
28.764,-19.257,0.312,-0.220,0.182,-0.815,-0.009,-0.160,-0.004
28.774,-19.259,0.315,-0.182,0.283,-0.812,-0.003,-0.160,-0.004
28.784,-19.260,0.319,-0.145,0.406,-0.810,0.004,-0.160,-0.004
28.794,-19.261,0.323,-0.110,0.358,-0.808,0.001,-0.160,-0.004
28.804,-19.262,0.325,-0.077,0.203,-0.807,-0.007,-0.160,-0.004
28.814,-19.263,0.325,-0.046,0.001,-0.807,-0.017,-0.161,-0.003
28.824,-19.263,0.322,-0.044,-0.247,-0.808,-0.031,-0.161,-0.003
28.834,-19.264,0.317,-0.042,-0.509,-0.809,-0.045,-0.161,-0.003
28.989,-19.264,0.308,-0.094,-0.895,-0.815,-0.066,-0.162,-0.002
28.999,-19.265,0.300,-0.090,-0.851,-0.814,-0.063,-0.162,-0.002
29.009,-19.275,0.273,-0.992,-2.621,-0.875,-0.161,-0.163,0.000
29.019,-19.286,0.244,-1.052,-2.957,-0.881,-0.180,-0.163,0.001
29.029,-19.298,0.213,-1.219,-3.056,-0.890,-0.186,-0.163,0.000
29.039,-19.310,0.184,-1.158,-2.903,-0.886,-0.179,-0.163,0.000
29.150,-19.323,0.153,-1.292,-3.170,-0.894,-0.194,-0.163,0.000
29.160,-19.338,0.120,-1.530,-3.231,-0.908,-0.199,-0.163,0.000
29.170,-19.351,0.088,-1.344,-3.180,-0.897,-0.196,-0.163,0.000
29.180,-19.364,0.057,-1.276,-3.158,-0.892,-0.195,-0.163,-0.000
29.297,-19.375,0.024,-1.103,-3.302,-0.883,-0.203,-0.163,0.000
29.307,-19.386,-0.008,-1.048,-3.137,-0.878,-0.195,-0.163,-0.000
29.317,-19.400,-0.046,-1.462,-3.859,-0.906,-0.235,-0.163,0.001
29.327,-19.414,-0.083,-1.389,-3.694,-0.900,-0.227,-0.163,0.000
29.437,-19.426,-0.119,-1.237,-3.564,-0.890,-0.220,-0.163,-0.000
29.447,-19.438,-0.153,-1.175,-3.386,-0.885,-0.211,-0.163,-0.000
29.457,-19.439,-0.193,-0.045,-4.040,-0.824,-0.243,-0.164,0.001
29.467,-19.440,-0.231,-0.153,-3.838,-0.829,-0.234,-0.164,0.001
29.477,-19.443,-0.269,-0.283,-3.784,-0.835,-0.232,-0.163,0.000
29.487,-19.447,-0.306,-0.378,-3.677,-0.839,-0.228,-0.163,-0.000
29.521,-19.452,-0.341,-0.524,-3.521,-0.846,-0.221,-0.163,-0.001
29.531,-19.457,-0.375,-0.498,-3.345,-0.842,-0.212,-0.162,-0.001
29.541,-19.462,-0.406,-0.473,-3.177,-0.839,-0.204,-0.162,-0.002
29.551,-19.463,-0.437,-0.175,-3.018,-0.821,-0.195,-0.162,-0.002
29.561,-19.463,-0.466,-0.001,-2.950,-0.810,-0.191,-0.162,-0.002
29.571,-19.462,-0.496,0.191,-2.940,-0.799,-0.191,-0.162,-0.002
29.581,-19.456,-0.524,0.539,-2.848,-0.778,-0.186,-0.162,-0.002
29.591,-19.449,-0.553,0.704,-2.870,-0.768,-0.187,-0.162,-0.002
29.601,-19.442,-0.582,0.669,-2.919,-0.769,-0.191,-0.162,-0.002
29.611,-19.435,-0.610,0.745,-2.773,-0.763,-0.184,-0.162,-0.002
29.621,-19.427,-0.637,0.845,-2.772,-0.757,-0.184,-0.162,-0.003
29.631,-19.418,-0.664,0.885,-2.715,-0.753,-0.182,-0.162,-0.003
29.641,-19.409,-0.691,0.896,-2.635,-0.751,-0.178,-0.161,-0.003
29.651,-19.397,-0.716,1.126,-2.530,-0.737,-0.173,-0.161,-0.003
29.661,-19.385,-0.740,1.207,-2.431,-0.731,-0.168,-0.161,-0.004
29.671,-19.374,-0.764,1.147,-2.337,-0.733,-0.164,-0.161,-0.004
29.681,-19.361,-0.786,1.254,-2.220,-0.725,-0.159,-0.161,-0.004
29.691,-19.349,-0.807,1.246,-2.109,-0.724,-0.154,-0.160,-0.005
29.701,-19.338,-0.828,1.102,-2.086,-0.732,-0.154,-0.160,-0.005
29.711,-19.328,-0.847,0.992,-1.900,-0.736,-0.145,-0.159,-0.006
29.721,-19.320,-0.864,0.805,-1.722,-0.745,-0.137,-0.159,-0.006
29.731,-19.312,-0.880,0.764,-1.554,-0.746,-0.129,-0.159,-0.007
29.741,-19.305,-0.893,0.726,-1.366,-0.746,-0.120,-0.158,-0.007
29.751,-19.298,-0.906,0.745,-1.298,-0.744,-0.116,-0.158,-0.007
29.761,-19.290,-0.918,0.790,-1.123,-0.740,-0.108,-0.158,-0.008
29.771,-19.281,-0.927,0.860,-0.985,-0.735,-0.100,-0.158,-0.008
29.781,-19.272,-0.936,0.955,-0.880,-0.729,-0.095,-0.157,-0.008
29.791,-19.259,-0.945,1.264,-0.836,-0.710,-0.092,-0.158,-0.008
29.801,-19.245,-0.953,1.393,-0.849,-0.703,-0.093,-0.158,-0.008
29.811,-19.232,-0.962,1.323,-0.862,-0.706,-0.094,-0.158,-0.008
29.821,-19.217,-0.970,1.449,-0.819,-0.698,-0.092,-0.158,-0.008
29.831,-19.202,-0.978,1.542,-0.805,-0.692,-0.091,-0.157,-0.008
29.841,-19.186,-0.986,1.629,-0.820,-0.687,-0.092,-0.157,-0.008
29.851,-19.169,-0.994,1.658,-0.806,-0.685,-0.092,-0.157,-0.008
29.861,-19.152,-1.002,1.712,-0.821,-0.681,-0.093,-0.157,-0.008
29.871,-19.136,-1.011,1.599,-0.807,-0.687,-0.093,-0.157,-0.009
29.881,-19.121,-1.018,1.519,-0.795,-0.691,-0.093,-0.157,-0.009
29.891,-19.107,-1.026,1.388,-0.755,-0.697,-0.092,-0.157,-0.009
29.901,-19.095,-1.033,1.182,-0.717,-0.708,-0.091,-0.156,-0.009
29.911,-19.086,-1.040,0.903,-0.681,-0.723,-0.091,-0.156,-0.010
29.921,-19.080,-1.046,0.638,-0.565,-0.737,-0.086,-0.155,-0.010
29.931,-19.078,-1.050,0.112,-0.482,-0.766,-0.083,-0.155,-0.011
29.941,-19.080,-1.054,-0.114,-0.403,-0.778,-0.080,-0.154,-0.011
29.951,-19.081,-1.058,-0.108,-0.328,-0.777,-0.076,-0.154,-0.011
29.961,-19.084,-1.061,-0.322,-0.311,-0.789,-0.076,-0.154,-0.011
29.971,-19.089,-1.064,-0.498,-0.296,-0.799,-0.076,-0.154,-0.012
29.981,-19.095,-1.066,-0.666,-0.253,-0.808,-0.075,-0.153,-0.012
29.991,-19.103,-1.069,-0.797,-0.268,-0.816,-0.076,-0.153,-0.012
30.001,-19.114,-1.072,-1.005,-0.282,-0.828,-0.077,-0.153,-0.012
30.011,-19.123,-1.075,-0.954,-0.296,-0.825,-0.078,-0.153,-0.012
30.021,-19.132,-1.078,-0.907,-0.281,-0.823,-0.077,-0.153,-0.012
30.031,-19.140,-1.080,-0.834,-0.267,-0.819,-0.076,-0.153,-0.012
30.041,-19.147,-1.082,-0.682,-0.198,-0.810,-0.071,-0.154,-0.012
30.051,-19.153,-1.083,-0.538,-0.106,-0.801,-0.066,-0.154,-0.012
30.061,-19.156,-1.082,-0.347,0.146,-0.789,-0.052,-0.154,-0.012
30.071,-19.156,-1.079,0.055,0.249,-0.766,-0.045,-0.154,-0.012
30.081,-19.153,-1.076,0.245,0.374,-0.754,-0.038,-0.154,-0.012
30.091,-19.151,-1.072,0.232,0.355,-0.755,-0.039,-0.154,-0.012
30.101,-19.147,-1.068,0.386,0.447,-0.746,-0.033,-0.154,-0.012
30.111,-19.142,-1.063,0.531,0.507,-0.737,-0.030,-0.154,-0.012
30.121,-19.135,-1.057,0.669,0.564,-0.729,-0.026,-0.154,-0.012
30.131,-19.127,-1.051,0.773,0.591,-0.723,-0.024,-0.154,-0.012
30.141,-19.117,-1.045,0.982,0.561,-0.711,-0.025,-0.154,-0.012
30.151,-19.107,-1.040,1.043,0.561,-0.708,-0.025,-0.154,-0.012
30.161,-19.097,-1.034,0.990,0.588,-0.711,-0.023,-0.154,-0.012
30.171,-19.087,-1.028,1.023,0.558,-0.709,-0.025,-0.154,-0.012
30.181,-19.076,-1.022,1.082,0.585,-0.705,-0.023,-0.154,-0.012
30.191,-19.065,-1.016,1.138,0.638,-0.702,-0.020,-0.154,-0.012
30.201,-19.053,-1.009,1.191,0.744,-0.698,-0.015,-0.154,-0.012
30.211,-19.039,-1.001,1.378,0.789,-0.687,-0.011,-0.154,-0.012
30.221,-19.024,-0.993,1.447,0.805,-0.683,-0.010,-0.154,-0.012
30.231,-19.011,-0.985,1.374,0.819,-0.686,-0.010,-0.154,-0.012
30.241,-18.997,-0.977,1.416,0.778,-0.684,-0.012,-0.154,-0.012
30.251,-18.982,-0.969,1.455,0.794,-0.682,-0.011,-0.154,-0.012
30.261,-18.967,-0.961,1.492,0.782,-0.679,-0.011,-0.154,-0.012
30.271,-18.952,-0.953,1.527,0.825,-0.677,-0.009,-0.154,-0.012
30.281,-18.935,-0.944,1.643,0.839,-0.670,-0.008,-0.154,-0.012
30.291,-18.919,-0.936,1.671,0.852,-0.668,-0.007,-0.154,-0.012
30.301,-18.903,-0.927,1.587,0.892,-0.673,-0.005,-0.154,-0.012
30.311,-18.887,-0.918,1.618,0.847,-0.671,-0.007,-0.154,-0.012
30.321,-18.870,-0.909,1.647,0.915,-0.669,-0.004,-0.154,-0.012
30.331,-18.854,-0.899,1.647,0.979,-0.668,-0.000,-0.154,-0.012
30.341,-18.838,-0.887,1.564,1.232,-0.671,0.013,-0.153,-0.013
30.351,-18.820,-0.874,1.816,1.308,-0.656,0.018,-0.154,-0.013
30.361,-18.802,-0.862,1.835,1.242,-0.655,0.014,-0.154,-0.012
30.371,-18.784,-0.848,1.743,1.318,-0.660,0.018,-0.153,-0.013
30.381,-18.767,-0.835,1.738,1.389,-0.660,0.022,-0.153,-0.013
30.391,-18.749,-0.820,1.734,1.457,-0.659,0.026,-0.153,-0.013
30.401,-18.732,-0.805,1.730,1.521,-0.659,0.029,-0.153,-0.013
30.411,-18.715,-0.788,1.698,1.665,-0.660,0.037,-0.153,-0.013
30.421,-18.697,-0.772,1.778,1.664,-0.655,0.037,-0.153,-0.013
30.431,-18.680,-0.755,1.771,1.663,-0.656,0.038,-0.153,-0.013
30.441,-18.663,-0.738,1.683,1.663,-0.660,0.037,-0.153,-0.013
30.451,-18.646,-0.722,1.654,1.579,-0.663,0.033,-0.153,-0.013
30.461,-18.630,-0.707,1.653,1.583,-0.663,0.034,-0.153,-0.013
30.471,-18.613,-0.691,1.626,1.586,-0.664,0.034,-0.153,-0.013
30.481,-18.598,-0.674,1.599,1.672,-0.665,0.038,-0.153,-0.013
30.491,-18.581,-0.657,1.602,1.670,-0.665,0.039,-0.153,-0.013
30.501,-18.566,-0.641,1.549,1.587,-0.668,0.034,-0.153,-0.013
