Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
3.636,-3.424,-3.512,36.905,8.096,2.511,0.953,0.047,0.091
3.646,-3.076,-3.438,34.840,7.361,2.376,0.924,0.045,0.094
3.656,-2.744,-3.371,33.125,6.664,2.265,0.890,0.044,0.096
3.666,-2.429,-3.311,31.496,6.056,2.159,0.860,0.043,0.097
3.676,-2.130,-3.253,29.922,5.753,2.053,0.850,0.041,0.099
3.686,-1.844,-3.204,28.618,4.889,1.971,0.801,0.041,0.100
3.696,-1.569,-3.158,27.462,4.589,1.893,0.787,0.040,0.101
3.706,-1.306,-3.115,26.363,4.360,1.817,0.778,0.038,0.102
3.716,-1.055,-3.074,25.045,4.114,1.729,0.772,0.037,0.104
3.726,-0.812,-3.035,24.315,3.881,1.680,0.760,0.036,0.104
3.736,-0.579,-2.997,23.291,3.742,1.610,0.758,0.035,0.105
3.746,-0.356,-2.961,22.291,3.665,1.542,0.760,0.033,0.107
3.756,-0.143,-2.922,21.314,3.839,1.473,0.777,0.032,0.108
3.766,0.060,-2.883,20.331,3.894,1.405,0.788,0.030,0.110
3.776,0.254,-2.847,19.369,3.699,1.341,0.783,0.029,0.111
3.786,0.438,-2.809,18.401,3.734,1.275,0.792,0.028,0.112
3.796,0.612,-2.774,17.426,3.547,1.211,0.788,0.027,0.114
3.806,0.777,-2.738,16.527,3.590,1.150,0.799,0.026,0.116
3.816,0.934,-2.704,15.673,3.410,1.095,0.796,0.026,0.117
3.826,1.083,-2.668,14.890,3.597,1.041,0.815,0.025,0.119
3.836,1.225,-2.634,14.200,3.417,0.997,0.810,0.024,0.120
3.846,1.360,-2.599,13.490,3.466,0.949,0.819,0.023,0.121
3.856,1.490,-2.565,13.035,3.430,0.918,0.820,0.023,0.122
3.866,1.615,-2.531,12.466,3.396,0.881,0.823,0.022,0.123
3.876,1.734,-2.496,11.870,3.418,0.840,0.829,0.022,0.124
3.886,1.846,-2.462,11.249,3.412,0.799,0.834,0.021,0.125
3.896,1.953,-2.426,10.687,3.653,0.759,0.854,0.020,0.126
3.906,2.053,-2.391,9.960,3.471,0.713,0.850,0.020,0.127
3.916,2.146,-2.356,9.352,3.517,0.672,0.859,0.019,0.128
3.926,2.234,-2.320,8.775,3.561,0.633,0.868,0.018,0.130
3.936,2.317,-2.284,8.336,3.630,0.603,0.876,0.018,0.130
3.946,2.395,-2.250,7.809,3.448,0.570,0.870,0.018,0.131
3.956,2.470,-2.212,7.419,3.798,0.540,0.894,0.017,0.132
3.966,2.540,-2.170,7.075,4.130,0.514,0.918,0.016,0.133
3.976,2.608,-2.129,6.776,4.171,0.494,0.923,0.015,0.133
3.986,2.672,-2.089,6.438,3.962,0.473,0.913,0.015,0.134
3.996,2.734,-2.051,6.116,3.764,0.453,0.904,0.015,0.134
4.006,2.792,-2.013,5.810,3.795,0.432,0.909,0.015,0.135
4.016,2.846,-1.975,5.410,3.798,0.405,0.913,0.014,0.136
4.026,2.897,-1.938,5.139,3.773,0.387,0.914,0.014,0.136
4.036,2.945,-1.897,4.800,4.106,0.361,0.938,0.013,0.137
4.046,2.990,-1.856,4.505,4.066,0.342,0.938,0.013,0.138
4.056,3.032,-1.817,4.225,3.862,0.325,0.929,0.013,0.138
4.066,3.073,-1.778,4.013,3.889,0.310,0.933,0.013,0.139
4.076,3.110,-1.739,3.703,3.914,0.289,0.938,0.012,0.139
4.086,3.144,-1.702,3.435,3.718,0.273,0.929,0.012,0.140
4.096,3.177,-1.664,3.264,3.780,0.261,0.934,0.012,0.140
4.106,3.205,-1.621,2.881,4.360,0.229,0.974,0.010,0.141
4.116,3.233,-1.577,2.737,4.389,0.219,0.977,0.010,0.141
4.126,3.259,-1.535,2.600,4.170,0.212,0.966,0.010,0.142
4.136,3.284,-1.493,2.497,4.208,0.204,0.969,0.010,0.142
4.146,3.307,-1.453,2.345,3.998,0.196,0.959,0.010,0.142
4.156,3.329,-1.412,2.228,4.073,0.187,0.965,0.010,0.143
4.166,3.350,-1.371,2.089,4.116,0.177,0.969,0.010,0.143
4.176,3.370,-1.327,1.930,4.432,0.163,0.990,0.009,0.143
4.186,3.387,-1.279,1.751,4.787,0.147,1.014,0.008,0.144
4.196,3.403,-1.233,1.553,4.548,0.136,1.002,0.008,0.144
4.206,3.416,-1.188,1.338,4.595,0.121,1.008,0.008,0.145
4.216,3.427,-1.141,1.134,4.640,0.106,1.014,0.007,0.145
4.226,3.437,-1.094,0.967,4.683,0.094,1.019,0.007,0.146
4.236,3.445,-1.047,0.837,4.723,0.085,1.023,0.007,0.146
4.246,3.453,-0.998,0.740,4.872,0.076,1.034,0.006,0.147
4.256,3.459,-0.950,0.648,4.793,0.070,1.031,0.006,0.147
4.266,3.465,-0.905,0.588,4.553,0.068,1.018,0.006,0.147
4.276,3.471,-0.860,0.559,4.490,0.067,1.015,0.006,0.148
4.286,3.476,-0.816,0.503,4.376,0.064,1.010,0.006,0.148
4.296,3.480,-0.773,0.451,4.294,0.060,1.006,0.007,0.148
4.306,3.485,-0.731,0.428,4.189,0.059,1.001,0.007,0.148
4.316,3.488,-0.690,0.297,4.117,0.051,0.999,0.007,0.149
4.326,3.490,-0.649,0.255,4.159,0.047,1.002,0.006,0.149
4.336,3.492,-0.609,0.214,3.951,0.046,0.991,0.007,0.149
4.346,3.495,-0.570,0.259,3.890,0.050,0.988,0.007,0.149
4.356,3.498,-0.532,0.301,3.806,0.053,0.983,0.007,0.150
4.366,3.502,-0.495,0.368,3.753,0.057,0.979,0.007,0.149
4.376,3.506,-0.458,0.432,3.648,0.062,0.972,0.007,0.149
4.386,3.511,-0.422,0.493,3.575,0.067,0.968,0.007,0.149
4.396,3.515,-0.387,0.468,3.589,0.064,0.969,0.007,0.150
4.406,3.521,-0.352,0.527,3.409,0.070,0.958,0.007,0.150
4.416,3.526,-0.320,0.501,3.239,0.069,0.949,0.008,0.150
4.426,3.531,-0.287,0.558,3.269,0.072,0.950,0.008,0.150
4.436,3.536,-0.256,0.503,3.161,0.070,0.945,0.008,0.150
4.446,3.541,-0.225,0.423,3.057,0.065,0.940,0.008,0.150
4.456,3.544,-0.195,0.319,2.987,0.059,0.938,0.008,0.151
4.466,3.546,-0.167,0.221,2.865,0.053,0.932,0.008,0.151
4.476,3.547,-0.139,0.127,2.722,0.048,0.925,0.008,0.151
4.486,3.548,-0.113,0.039,2.641,0.043,0.922,0.008,0.152
4.496,3.548,-0.088,0.009,2.509,0.042,0.915,0.008,0.152
4.506,3.548,-0.064,-0.019,2.411,0.041,0.910,0.008,0.152
4.516,3.547,-0.040,-0.018,2.345,0.041,0.907,0.008,0.152
4.526,3.547,-0.018,-0.044,2.283,0.040,0.904,0.008,0.153
4.536,3.546,0.004,-0.097,2.169,0.037,0.898,0.009,0.153
4.546,3.544,0.025,-0.147,2.060,0.035,0.893,0.009,0.153
4.556,3.542,0.044,-0.222,1.957,0.031,0.888,0.009,0.153
4.566,3.539,0.063,-0.321,1.859,0.025,0.884,0.009,0.154
4.576,3.534,0.081,-0.497,1.766,0.014,0.881,0.009,0.154
4.586,3.527,0.097,-0.665,1.651,0.004,0.877,0.009,0.155
4.596,3.519,0.112,-0.851,1.513,-0.007,0.872,0.009,0.156
4.606,3.509,0.127,-1.028,1.465,-0.018,0.872,0.009,0.156
4.616,3.497,0.141,-1.169,1.392,-0.027,0.870,0.009,0.157
4.626,3.484,0.154,-1.248,1.322,-0.032,0.868,0.009,0.157
4.636,3.472,0.168,-1.268,1.366,-0.033,0.871,0.009,0.157
4.646,3.459,0.181,-1.259,1.380,-0.033,0.873,0.009,0.158
4.656,3.447,0.195,-1.224,1.393,-0.031,0.874,0.009,0.158
4.666,3.435,0.210,-1.163,1.461,-0.028,0.878,0.009,0.157
4.676,3.424,0.224,-1.132,1.415,-0.025,0.875,0.009,0.158
4.686,3.413,0.238,-1.130,1.345,-0.025,0.872,0.009,0.158
4.696,3.402,0.250,-1.074,1.222,-0.020,0.864,0.009,0.158
4.706,3.391,0.261,-1.103,1.106,-0.020,0.858,0.010,0.158
4.716,3.379,0.271,-1.157,0.969,-0.023,0.852,0.010,0.158
4.726,3.367,0.279,-1.209,0.838,-0.025,0.845,0.010,0.159
4.736,3.354,0.286,-1.286,0.686,-0.028,0.838,0.010,0.159
4.746,3.341,0.292,-1.359,0.597,-0.032,0.834,0.010,0.159
4.756,3.325,0.297,-1.566,0.567,-0.045,0.836,0.010,0.160
4.766,3.310,0.302,-1.488,0.484,-0.039,0.830,0.010,0.160
4.776,3.293,0.306,-1.715,0.350,-0.053,0.826,0.011,0.161
4.786,3.277,0.308,-1.630,0.222,-0.046,0.818,0.011,0.161
4.796,3.260,0.310,-1.685,0.211,-0.049,0.819,0.011,0.161
4.806,3.241,0.307,-1.931,-0.349,-0.060,0.790,0.012,0.162
4.816,3.220,0.303,-2.026,-0.331,-0.066,0.793,0.012,0.163
4.826,3.200,0.300,-2.090,-0.315,-0.070,0.795,0.012,0.163
4.836,3.178,0.295,-2.123,-0.519,-0.070,0.784,0.012,0.163
4.846,3.156,0.286,-2.181,-0.932,-0.069,0.761,0.013,0.164
4.856,3.134,0.275,-2.210,-1.078,-0.069,0.753,0.013,0.164
4.866,3.112,0.263,-2.209,-1.216,-0.068,0.746,0.014,0.164
4.876,3.090,0.248,-2.208,-1.485,-0.064,0.730,0.014,0.164
4.886,3.068,0.232,-2.208,-1.548,-0.063,0.727,0.015,0.165
4.896,3.047,0.218,-2.098,-1.471,-0.057,0.731,0.015,0.164
4.906,3.024,0.203,-2.295,-1.507,-0.069,0.732,0.015,0.165
4.916,3.000,0.188,-2.400,-1.432,-0.076,0.738,0.014,0.165
4.926,2.975,0.175,-2.527,-1.360,-0.085,0.745,0.014,0.166
4.936,2.948,0.160,-2.675,-1.457,-0.093,0.742,0.014,0.166
4.946,2.920,0.145,-2.816,-1.521,-0.101,0.741,0.015,0.167
4.956,2.893,0.124,-2.675,-2.104,-0.085,0.705,0.016,0.167
4.966,2.863,0.101,-3.063,-2.246,-0.108,0.702,0.016,0.168
4.976,2.830,0.077,-3.240,-2.409,-0.118,0.696,0.016,0.169
4.986,2.796,0.052,-3.462,-2.563,-0.130,0.690,0.017,0.170
4.996,2.757,0.024,-3.839,-2.737,-0.152,0.686,0.017,0.171
5.006,2.721,-0.005,-3.647,-2.902,-0.137,0.674,0.018,0.171
5.016,2.673,-0.037,-4.783,-3.251,-0.207,0.670,0.018,0.174
5.026,2.627,-0.070,-4.544,-3.254,-0.190,0.668,0.018,0.174
5.036,2.577,-0.101,-5.085,-3.091,-0.227,0.686,0.017,0.175
5.046,2.528,-0.130,-4.831,-2.936,-0.211,0.693,0.018,0.175
5.056,2.482,-0.160,-4.590,-2.982,-0.193,0.688,0.018,0.174
5.066,2.425,-0.189,-5.761,-2.915,-0.270,0.709,0.017,0.178
5.076,2.369,-0.217,-5.555,-2.769,-0.257,0.716,0.017,0.177
5.086,2.318,-0.244,-5.168,-2.713,-0.231,0.716,0.018,0.177
5.096,2.268,-0.270,-4.909,-2.633,-0.214,0.718,0.018,0.176
5.106,2.224,-0.295,-4.499,-2.501,-0.187,0.722,0.018,0.175
5.116,2.182,-0.319,-4.109,-2.376,-0.162,0.725,0.018,0.174
5.126,2.145,-0.342,-3.739,-2.257,-0.139,0.728,0.018,0.173
5.136,2.113,-0.363,-3.250,-2.144,-0.107,0.729,0.019,0.172
5.146,2.082,-0.383,-3.087,-2.037,-0.097,0.734,0.019,0.172
5.156,2.054,-0.403,-2.741,-1.935,-0.075,0.735,0.019,0.171
5.166,2.028,-0.421,-2.604,-1.811,-0.067,0.742,0.019,0.171
5.176,2.005,-0.438,-2.336,-1.720,-0.050,0.744,0.019,0.170
5.186,1.983,-0.454,-2.164,-1.607,-0.039,0.749,0.019,0.170
5.196,1.963,-0.469,-1.974,-1.499,-0.027,0.753,0.019,0.169
5.206,1.945,-0.483,-1.820,-1.424,-0.018,0.756,0.019,0.169
5.216,1.929,-0.497,-1.674,-1.353,-0.009,0.758,0.019,0.168
5.226,1.913,-0.512,-1.591,-1.505,-0.001,0.748,0.019,0.168
5.236,1.897,-0.526,-1.511,-1.430,0.004,0.752,0.019,0.168
5.246,1.883,-0.541,-1.435,-1.468,0.009,0.749,0.020,0.168
5.256,1.870,-0.555,-1.364,-1.395,0.013,0.752,0.020,0.168
5.266,1.855,-0.569,-1.460,-1.380,0.007,0.755,0.019,0.168
5.276,1.841,-0.581,-1.387,-1.201,0.010,0.765,0.019,0.168
5.286,1.825,-0.592,-1.565,-1.141,-0.002,0.771,0.019,0.168
5.296,1.808,-0.594,-1.734,-0.178,-0.023,0.831,0.017,0.168
5.306,1.789,-0.592,-1.867,0.188,-0.035,0.855,0.016,0.169
5.316,1.772,-0.590,-1.774,0.179,-0.028,0.854,0.016,0.169
5.326,1.752,-0.585,-1.960,0.527,-0.044,0.878,0.015,0.169
5.336,1.733,-0.580,-1.862,0.501,-0.037,0.876,0.016,0.169
5.346,1.716,-0.569,-1.769,1.052,-0.037,0.908,0.014,0.169
5.356,1.699,-0.557,-1.653,1.220,-0.031,0.918,0.014,0.168
5.366,1.684,-0.544,-1.543,1.323,-0.024,0.923,0.014,0.168
5.376,1.669,-0.530,-1.466,1.367,-0.020,0.925,0.014,0.168
5.386,1.654,-0.517,-1.475,1.299,-0.019,0.922,0.014,0.168
5.396,1.639,-0.505,-1.511,1.234,-0.021,0.920,0.014,0.169
5.406,1.624,-0.493,-1.545,1.145,-0.022,0.916,0.015,0.169
5.416,1.608,-0.483,-1.578,1.032,-0.023,0.910,0.015,0.169
5.426,1.593,-0.473,-1.499,0.981,-0.017,0.907,0.015,0.169
5.436,1.576,-0.464,-1.699,0.959,-0.029,0.909,0.015,0.170
5.446,1.559,-0.453,-1.751,1.104,-0.034,0.919,0.015,0.170
5.456,1.541,-0.442,-1.746,1.048,-0.033,0.917,0.015,0.170
5.466,1.524,-0.432,-1.713,0.996,-0.030,0.914,0.015,0.170
5.476,1.508,-0.422,-1.628,1.056,-0.025,0.917,0.015,0.170
5.486,1.492,-0.412,-1.519,1.003,-0.017,0.913,0.015,0.170
5.496,1.478,-0.398,-1.415,1.338,-0.013,0.932,0.015,0.170
5.506,1.465,-0.386,-1.317,1.271,-0.006,0.928,0.015,0.170
5.516,1.453,-0.374,-1.196,1.207,0.003,0.923,0.015,0.170
5.526,1.442,-0.358,-1.137,1.531,0.003,0.942,0.015,0.170
5.536,1.432,-0.343,-1.025,1.565,0.010,0.943,0.015,0.169
5.546,1.422,-0.327,-0.974,1.596,0.013,0.945,0.015,0.169
5.556,1.413,-0.311,-0.925,1.599,0.017,0.945,0.015,0.169
5.566,1.404,-0.295,-0.879,1.546,0.020,0.942,0.015,0.169
5.576,1.398,-0.280,-0.588,1.524,0.039,0.937,0.015,0.169
5.586,1.393,-0.265,-0.503,1.475,0.046,0.934,0.015,0.169
5.596,1.388,-0.251,-0.451,1.401,0.050,0.929,0.016,0.169
5.606,1.384,-0.238,-0.401,1.331,0.054,0.925,0.016,0.169
5.616,1.381,-0.225,-0.326,1.292,0.059,0.922,0.016,0.168
5.626,1.379,-0.212,-0.227,1.255,0.066,0.919,0.016,0.168
5.636,1.377,-0.200,-0.216,1.247,0.067,0.918,0.016,0.168
5.646,1.376,-0.187,-0.095,1.240,0.075,0.916,0.016,0.168
5.656,1.377,-0.174,0.157,1.370,0.090,0.921,0.016,0.167
5.666,1.380,-0.161,0.231,1.302,0.095,0.916,0.016,0.167
5.676,1.382,-0.147,0.220,1.346,0.094,0.919,0.016,0.167
5.686,1.387,-0.134,0.484,1.362,0.111,0.916,0.016,0.166
5.696,1.392,-0.119,0.569,1.431,0.115,0.919,0.016,0.166
5.706,1.399,-0.105,0.678,1.469,0.122,0.920,0.016,0.166
5.716,1.407,-0.088,0.809,1.670,0.128,0.931,0.016,0.165
5.726,1.417,-0.071,0.961,1.724,0.137,0.932,0.016,0.165
5.736,1.428,-0.054,1.160,1.638,0.151,0.924,0.016,0.165
5.746,1.442,-0.037,1.404,1.693,0.166,0.923,0.016,0.164
5.756,1.459,-0.021,1.691,1.609,0.185,0.914,0.016,0.163
5.766,1.479,-0.004,1.963,1.748,0.201,0.918,0.016,0.162
5.776,1.498,0.014,1.865,1.743,0.194,0.919,0.016,0.162
5.786,1.523,0.031,2.569,1.766,0.239,0.910,0.016,0.160
5.796,1.552,0.048,2.825,1.677,0.256,0.901,0.016,0.159
5.806,1.582,0.064,3.068,1.594,0.272,0.891,0.017,0.159
5.816,1.614,0.079,3.189,1.486,0.280,0.882,0.017,0.158
5.826,1.647,0.092,3.304,1.357,0.289,0.872,0.017,0.158
5.836,1.681,0.105,3.359,1.289,0.292,0.866,0.017,0.157
5.846,1.715,0.118,3.411,1.225,0.296,0.861,0.017,0.157
5.856,1.749,0.127,3.432,0.971,0.299,0.844,0.018,0.157
5.866,1.784,0.135,3.481,0.785,0.304,0.832,0.018,0.157
5.876,1.820,0.143,3.636,0.746,0.314,0.826,0.018,0.156
5.886,1.857,0.149,3.674,0.654,0.317,0.819,0.018,0.156
5.896,1.895,0.154,3.737,0.539,0.321,0.810,0.018,0.155
5.906,1.930,0.160,3.551,0.512,0.309,0.810,0.018,0.156
5.916,1.970,0.164,3.977,0.486,0.336,0.801,0.018,0.154
5.926,2.011,0.167,4.108,0.297,0.346,0.786,0.019,0.154
5.936,2.050,0.169,3.903,0.200,0.333,0.782,0.018,0.154
5.946,2.090,0.171,4.037,0.135,0.342,0.775,0.019,0.153
5.956,2.135,0.172,4.494,0.128,0.371,0.766,0.019,0.152
5.966,2.182,0.173,4.654,0.122,0.381,0.762,0.019,0.151
5.976,2.230,0.175,4.834,0.143,0.392,0.759,0.019,0.150
5.986,2.281,0.177,5.086,0.191,0.407,0.757,0.019,0.149
5.996,2.333,0.181,5.189,0.401,0.411,0.766,0.018,0.148
6.006,2.382,0.184,4.930,0.381,0.393,0.767,0.018,0.149
6.016,2.429,0.188,4.683,0.362,0.377,0.768,0.018,0.149
6.026,2.473,0.191,4.449,0.262,0.362,0.764,0.017,0.150
6.036,2.516,0.193,4.226,0.221,0.347,0.763,0.017,0.150
6.046,2.571,0.194,5.498,0.155,0.430,0.739,0.018,0.146
6.056,2.625,0.195,5.388,0.037,0.424,0.732,0.018,0.146
6.066,2.677,0.194,5.284,-0.074,0.418,0.725,0.018,0.146
6.076,2.728,0.193,5.019,-0.098,0.400,0.725,0.018,0.146
6.086,2.780,0.192,5.235,-0.093,0.414,0.721,0.018,0.145
6.096,2.830,0.191,4.974,-0.089,0.397,0.723,0.018,0.146
6.106,2.883,0.190,5.329,-0.084,0.419,0.716,0.018,0.144
6.116,2.936,0.190,5.282,-0.080,0.416,0.715,0.018,0.144
6.126,2.988,0.193,5.183,0.309,0.405,0.738,0.017,0.144
6.136,3.039,0.198,5.171,0.568,0.401,0.752,0.016,0.143
6.146,3.090,0.204,5.077,0.594,0.395,0.753,0.016,0.143
6.156,3.140,0.210,4.988,0.565,0.389,0.751,0.016,0.143
6.166,3.191,0.216,5.096,0.591,0.395,0.750,0.016,0.143
6.176,3.242,0.222,5.116,0.617,0.396,0.749,0.016,0.142
6.186,3.292,0.229,4.970,0.668,0.385,0.753,0.016,0.142
6.196,3.341,0.235,4.941,0.635,0.384,0.749,0.016,0.142
6.206,3.390,0.243,4.914,0.823,0.380,0.760,0.015,0.142
6.216,3.437,0.251,4.668,0.809,0.363,0.761,0.015,0.142
6.226,3.482,0.259,4.517,0.769,0.354,0.759,0.015,0.142
6.236,3.527,0.266,4.429,0.648,0.349,0.751,0.015,0.142
6.246,3.569,0.271,4.290,0.533,0.340,0.745,0.015,0.142
6.256,3.610,0.276,4.075,0.506,0.326,0.745,0.015,0.143
6.266,3.649,0.279,3.871,0.344,0.314,0.737,0.015,0.143
6.276,3.686,0.282,3.733,0.217,0.306,0.730,0.015,0.143
6.286,3.723,0.283,3.683,0.178,0.303,0.727,0.015,0.143
6.296,3.759,0.285,3.554,0.170,0.295,0.727,0.015,0.143
6.306,3.792,0.287,3.376,0.161,0.283,0.728,0.015,0.144
6.316,3.825,0.288,3.263,0.180,0.275,0.729,0.015,0.144
6.326,3.856,0.290,3.127,0.199,0.266,0.731,0.015,0.144
6.336,3.886,0.292,2.998,0.189,0.257,0.731,0.014,0.144
6.346,3.915,0.295,2.903,0.234,0.251,0.734,0.014,0.144
6.356,3.944,0.297,2.840,0.223,0.247,0.733,0.014,0.144
6.366,3.972,0.299,2.808,0.239,0.244,0.734,0.014,0.144
6.376,3.998,0.302,2.668,0.227,0.235,0.734,0.014,0.144
6.386,4.026,0.304,2.754,0.243,0.240,0.733,0.014,0.144
6.396,4.053,0.306,2.726,0.231,0.239,0.732,0.014,0.144
6.406,4.079,0.309,2.590,0.247,0.229,0.734,0.014,0.144
6.416,4.105,0.312,2.570,0.317,0.227,0.737,0.014,0.144
6.426,4.130,0.315,2.469,0.329,0.220,0.739,0.014,0.144
6.436,4.154,0.318,2.401,0.312,0.216,0.738,0.014,0.144
6.446,4.177,0.321,2.336,0.297,0.212,0.737,0.014,0.144
6.456,4.200,0.324,2.301,0.309,0.209,0.738,0.013,0.144
6.466,4.221,0.327,2.076,0.294,0.194,0.739,0.013,0.144
6.476,4.240,0.330,1.918,0.252,0.184,0.738,0.013,0.144
6.486,4.258,0.332,1.822,0.239,0.178,0.738,0.013,0.145
6.496,4.275,0.334,1.676,0.200,0.169,0.737,0.013,0.145
6.506,4.290,0.336,1.564,0.190,0.161,0.737,0.013,0.145
6.516,4.305,0.338,1.486,0.180,0.156,0.737,0.013,0.145
6.526,4.319,0.339,1.412,0.144,0.152,0.736,0.013,0.145
6.536,4.332,0.341,1.286,0.136,0.143,0.736,0.013,0.146
6.546,4.345,0.342,1.222,0.130,0.139,0.736,0.013,0.146
6.556,4.355,0.343,1.079,0.123,0.130,0.738,0.013,0.146
6.566,4.365,0.344,0.942,0.117,0.121,0.739,0.013,0.146
6.576,4.373,0.346,0.840,0.111,0.114,0.739,0.012,0.147
6.586,4.381,0.347,0.743,0.133,0.107,0.742,0.012,0.147
6.596,4.387,0.348,0.679,0.154,0.103,0.744,0.012,0.147
6.606,4.393,0.350,0.590,0.146,0.097,0.744,0.012,0.147
6.616,4.399,0.352,0.533,0.166,0.093,0.746,0.012,0.147
6.626,4.404,0.353,0.506,0.185,0.091,0.748,0.012,0.147
6.636,4.408,0.355,0.453,0.176,0.088,0.748,0.012,0.147
6.646,4.412,0.357,0.431,0.167,0.087,0.747,0.012,0.147
6.656,4.417,0.358,0.409,0.159,0.085,0.747,0.012,0.147
6.666,4.420,0.360,0.389,0.151,0.084,0.747,0.012,0.148
6.676,4.424,0.361,0.397,0.144,0.085,0.746,0.012,0.147
6.686,4.428,0.363,0.377,0.136,0.083,0.746,0.012,0.147
6.696,4.431,0.365,0.331,0.239,0.079,0.753,0.012,0.148
6.706,4.434,0.368,0.287,0.282,0.076,0.756,0.012,0.148
6.716,4.437,0.371,0.217,0.268,0.072,0.756,0.012,0.148
6.726,4.439,0.373,0.206,0.282,0.071,0.757,0.012,0.148
6.736,4.439,0.376,0.086,0.268,0.063,0.758,0.012,0.148
6.746,4.440,0.379,0.027,0.310,0.059,0.761,0.011,0.148
6.756,4.440,0.382,-0.002,0.294,0.057,0.761,0.011,0.148
6.766,4.439,0.384,-0.029,0.225,0.056,0.757,0.012,0.149
6.776,4.439,0.387,-0.055,0.213,0.054,0.757,0.012,0.149
6.786,4.438,0.389,-0.052,0.203,0.054,0.756,0.012,0.149
6.796,4.437,0.390,-0.132,0.165,0.050,0.755,0.012,0.149
6.806,4.435,0.392,-0.153,0.157,0.048,0.755,0.012,0.149
6.816,4.434,0.393,-0.173,0.122,0.047,0.753,0.012,0.149
6.826,4.432,0.394,-0.219,0.115,0.044,0.753,0.012,0.149
6.836,4.429,0.395,-0.236,0.055,0.044,0.750,0.012,0.149
6.846,4.427,0.395,-0.251,0.052,0.043,0.750,0.012,0.149
6.856,4.424,0.396,-0.294,0.049,0.040,0.751,0.012,0.150
6.866,4.421,0.396,-0.306,0.047,0.039,0.751,0.012,0.150
6.876,4.417,0.397,-0.346,0.045,0.037,0.751,0.012,0.150
6.886,4.414,0.397,-0.356,0.070,0.036,0.753,0.012,0.150
6.896,4.409,0.398,-0.421,0.094,0.031,0.756,0.011,0.150
6.906,4.405,0.399,-0.455,0.089,0.029,0.756,0.011,0.150
6.916,4.400,0.400,-0.459,0.085,0.029,0.756,0.011,0.150
6.926,4.396,0.401,-0.464,0.080,0.029,0.756,0.011,0.150
6.936,4.391,0.402,-0.441,0.104,0.030,0.757,0.011,0.150
6.946,4.387,0.403,-0.419,0.071,0.032,0.755,0.011,0.150
6.956,4.383,0.404,-0.398,0.095,0.033,0.756,0.011,0.150
6.966,4.379,0.404,-0.405,0.090,0.032,0.756,0.011,0.150
6.976,4.375,0.406,-0.413,0.196,0.031,0.763,0.011,0.150
6.986,4.371,0.409,-0.419,0.213,0.030,0.764,0.011,0.150
6.996,4.366,0.411,-0.426,0.203,0.030,0.764,0.011,0.150
7.006,4.362,0.413,-0.405,0.220,0.031,0.765,0.011,0.150
7.016,4.359,0.415,-0.384,0.209,0.032,0.764,0.011,0.150
7.026,4.354,0.417,-0.420,0.199,0.030,0.764,0.011,0.150
7.036,4.349,0.418,-0.509,0.161,0.025,0.763,0.011,0.151
7.046,4.344,0.420,-0.538,0.126,0.023,0.762,0.011,0.151
7.056,4.339,0.421,-0.539,0.092,0.023,0.760,0.011,0.151
7.066,4.333,0.422,-0.539,0.087,0.023,0.760,0.011,0.151
7.076,4.327,0.422,-0.567,0.055,0.022,0.759,0.011,0.151
7.086,4.322,0.422,-0.567,0.025,0.022,0.757,0.011,0.151
7.096,4.316,0.422,-0.566,-0.003,0.022,0.755,0.011,0.151
7.106,4.310,0.422,-0.565,-0.003,0.022,0.756,0.011,0.151
7.116,4.305,0.422,-0.564,-0.003,0.023,0.756,0.011,0.151
7.126,4.299,0.422,-0.536,0.024,0.024,0.757,0.011,0.151
7.136,4.294,0.423,-0.537,0.023,0.024,0.757,0.011,0.151
7.146,4.289,0.423,-0.510,0.050,0.026,0.759,0.011,0.151
7.156,4.284,0.424,-0.484,0.047,0.027,0.758,0.011,0.151
7.166,4.279,0.424,-0.487,0.045,0.027,0.758,0.011,0.151
7.176,4.274,0.425,-0.491,0.042,0.027,0.759,0.011,0.151
7.186,4.269,0.425,-0.494,0.013,0.027,0.757,0.011,0.151
7.196,4.265,0.425,-0.496,0.012,0.027,0.757,0.011,0.151
7.206,4.259,0.425,-0.526,0.012,0.025,0.758,0.011,0.151
7.216,4.254,0.425,-0.500,0.011,0.027,0.757,0.011,0.151
7.226,4.249,0.425,-0.557,-0.044,0.023,0.755,0.012,0.152
7.236,4.243,0.424,-0.585,-0.042,0.022,0.756,0.012,0.152
7.246,4.237,0.423,-0.555,-0.068,0.024,0.754,0.012,0.152
7.256,4.231,0.423,-0.582,-0.064,0.022,0.755,0.012,0.152
7.266,4.226,0.422,-0.553,-0.088,0.024,0.753,0.012,0.152
7.276,4.220,0.421,-0.553,-0.084,0.024,0.754,0.012,0.152
7.286,4.215,0.420,-0.526,-0.080,0.026,0.754,0.012,0.152
7.296,4.210,0.420,-0.527,-0.076,0.026,0.754,0.012,0.152
7.306,4.205,0.419,-0.528,-0.072,0.026,0.754,0.012,0.152
7.316,4.200,0.418,-0.501,-0.068,0.027,0.754,0.012,0.152
7.326,4.194,0.418,-0.531,-0.065,0.025,0.755,0.012,0.152
7.336,4.189,0.417,-0.560,-0.062,0.023,0.756,0.012,0.152
7.346,4.183,0.416,-0.559,-0.059,0.023,0.756,0.012,0.152
